"ID";"TypologieCode";"BostypeCode";"SPECIES_NR";"Freq";"KarBed";"IndVal"
499;"T1";"F";369;0,64;1,33;0,03
500;"T1";"G";369;0,03;1,40;2,804924e-04
501;"T1";"H";369;8,0e-03;1,60;1,715696e-05
502;"T1";"I";369;8,964143e-03;1,18;2,017214e-05
503;"T1";"A";372;0,17;1,00;0,01
504;"T1";"D";372;1,39958e-03;1,00;2,453264e-06
505;"T1";"I";372;9,960159e-04;2,33;1,83225e-06
506;"T1";"D";373;0,01;1,70;3,435075e-03
507;"T1";"H";373;1,6e-03;3,00;4,909615e-05
508;"T1";"A";385;0,37;2,05;0,04
509;"T1";"D";385;2,09937e-03;1,33;2,635307e-06
510;"T1";"A";390;0,05;2,33;1,89541e-03
511;"T1";"C";390;0,01;1,40;1,187828e-04
512;"T1";"D";390;0,05;3,87;3,154311e-03
513;"T1";"E";390;0,06;1,57;3,881525e-03
514;"T1";"G";390;5,597015e-03;1,33;4,027728e-05
515;"T1";"H";390;3,2e-03;2,50;1,75193e-05
516;"T1";"I";390;3,652058e-03;1,54;2,136813e-05
517;"T1";"C";397;0,08;2,61;1,344675e-03
518;"T1";"D";397;0,23;5,72;0,01
519;"T1";"E";397;9,615385e-03;1,00;2,33285e-05
520;"T1";"G";397;0,22;3,99;0,01
521;"T1";"H";397;0,08;3,62;4,044952e-03
522;"T1";"I";397;7,968127e-03;3,16;2,995601e-05
523;"T1";"J";397;0,05;4,23;1,422736e-03
524;"T1";"D";398;4,89853e-03;3,57;6,131253e-06
525;"T1";"G";398;0,01;2,16;3,789223e-05
526;"T1";"H";398;0,17;7,30;0,01
527;"T1";"I";398;0,55;27,10;0,11
528;"T1";"J";398;0,13;7,00;7,321753e-03
529;"T1";"D";406;3,49895e-03;2,20;8,227235e-05
530;"T1";"G";406;3,731343e-03;1,50;1,107308e-04
531;"T1";"H";406;0,01;1,57;1,327528e-03
532;"T1";"I";406;6,640106e-03;1,45;4,369501e-04
533;"T1";"J";406;8,264463e-03;1,50;7,07307e-04
534;"T1";"A";419;0,21;1,36;2,246633e-03
535;"T1";"C";419;0,31;2,82;5,539816e-03
536;"T1";"D";419;0,14;1,85;2,029252e-03
537;"T1";"E";419;0,07;1,75;4,469639e-04
538;"T1";"F";419;0,14;1,00;9,074652e-04
539;"T1";"G";419;0,23;2,22;6,363722e-03
540;"T1";"H";419;0,35;5,38;0,01
541;"T1";"I";419;0,53;8,53;0,04
542;"T1";"J";419;0,30;4,60;0,01
543;"T1";"A";421;0,05;1,33;4,405514e-04
544;"T1";"B";421;0,01;1,00;2,629966e-05
545;"T1";"C";421;0,05;2,73;3,986706e-04
546;"T1";"D";421;0,10;1,72;2,564139e-03
547;"T1";"E";421;0,04;18,40;4,602988e-04
548;"T1";"F";421;0,35;1,40;0,01
549;"T1";"G";421;0,14;3,92;6,008116e-03
550;"T1";"H";421;0,07;2,06;2,061462e-03
551;"T1";"I";421;0,03;2,01;4,187138e-04
552;"T1";"J";421;0,01;4,33;5,979889e-05
553;"T1";"A";426;0,01;1,00;2,152126e-05
554;"T1";"C";426;0,34;2,00;7,708354e-03
555;"T1";"D";426;0,12;1,65;1,645996e-03
556;"T1";"F";426;0,07;1,00;2,629607e-04
557;"T1";"G";426;0,25;2,90;8,583528e-03
558;"T1";"H";426;0,34;3,25;0,02
559;"T1";"I";426;0,36;2,31;0,02
560;"T1";"J";426;0,48;2,26;0,04
561;"T1";"C";427;0,04;20,94;6,062521e-03
562;"T1";"A";446;0,03;2,00;3,367592e-03
563;"T1";"C";446;2,747253e-03;1,00;1,899382e-05
564;"T1";"D";446;6,298111e-03;2,55;1,722689e-04
565;"T1";"I";446;3,320053e-03;6,80;7,059597e-05
566;"T1";"B";448;0,04;1,00;6,023923e-03
567;"T1";"C";448;8,241758e-03;2,00;1,422849e-04
568;"T1";"D";448;4,19874e-03;1,66;6,372772e-05
569;"T1";"G";448;3,731343e-03;1,00;5,956353e-05
570;"T1";"J";448;4,132231e-03;1,00;9,511739e-05
571;"T1";"A";450;0,03;1,00;4,825202e-04
572;"T1";"C";450;0,04;1,37;6,96704e-04
573;"T1";"D";450;0,03;2,16;7,316614e-04
574;"T1";"E";450;9,615385e-03;2,00;4,537339e-05
575;"T1";"G";450;0,02;2,25;3,691263e-04
576;"T1";"H";450;0,05;2,35;3,434434e-03
577;"T1";"I";450;0,09;2,20;8,743204e-03
578;"T1";"J";450;0,05;12,61;2,767188e-03
579;"T1";"B";451;0,08;1,12;6,335131e-03
580;"T1";"C";451;0,08;2,28;4,256302e-03
581;"T1";"D";451;0,04;3,51;1,565662e-03
582;"T1";"E";451;9,615385e-03;2,00;6,929875e-05
583;"T1";"G";451;5,597015e-03;1,33;3,52354e-05
584;"T1";"H";451;3,2e-03;1,50;1,532625e-05
585;"T1";"I";451;1,328021e-03;3,00;2,471839e-06
586;"T1";"J";451;4,132231e-03;4,00;2,500784e-05
587;"T1";"D";453;4,19874e-03;1,50;5,869509e-04
588;"T1";"G";453;1,865672e-03;2,00;1,371494e-04
589;"T1";"I";453;6,640106e-04;1,50;2,164798e-05
590;"T1";"C";454;8,241758e-03;5,33;1,063201e-04
591;"T1";"D";454;0,04;1,63;5,250051e-03
592;"T1";"E";454;9,615385e-03;2,00;1,969544e-04
593;"T1";"G";454;0,01;2,00;7,121262e-04
594;"T1";"H";454;1,6e-03;2,00;1,088971e-05
595;"T1";"I";454;3,320053e-04;2,00;4,390767e-07
596;"T1";"J";454;4,132231e-03;2,00;7,107494e-05
597;"T1";"C";455;5,494505e-03;2,00;3,794973e-04
598;"T1";"D";455;6,997901e-04;2,00;1,062327e-05
599;"T1";"J";455;4,132231e-03;3,00;5,70811e-04
600;"T1";"C";456;0,03;1,83;2,12395e-03
601;"T1";"D";456;4,19874e-03;1,16;5,945577e-05
602;"T1";"I";456;3,320053e-04;1,00;5,482132e-07
603;"T1";"J";456;0,02;1,85;4,348321e-03
604;"T1";"B";457;0,02;1,00;9,000472e-04
605;"T1";"C";457;0,07;2,03;6,387176e-03
606;"T1";"D";457;7,697691e-03;1,63;1,280139e-04
607;"T1";"G";457;3,731343e-03;1,50;3,559806e-05
608;"T1";"C";458;5,494505e-03;2,00;4,056835e-04
609;"T1";"D";458;6,997901e-04;4,00;1,13563e-05
610;"T1";"G";458;1,865672e-03;1,00;9,552817e-05
611;"T1";"H";458;1,6e-03;2,00;9,349118e-05
612;"T1";"A";460;0,05;2,00;1,314401e-03
613;"T1";"C";460;0,01;1,20;8,237174e-05
614;"T1";"D";460;0,08;1,58;5,050328e-03
615;"T1";"E";460;9,615385e-03;2,00;5,493272e-05
616;"T1";"F";460;0,07;2,00;1,784467e-03
617;"T1";"G";460;0,01;1,11;2,513781e-04
618;"T1";"H";460;8,0e-03;1,40;7,593142e-05
619;"T1";"I";460;0,01;1,59;1,676522e-04
620;"T1";"J";460;0,02;2,33;7,136485e-04
621;"T1";"A";462;0,05;1,33;2,349061e-03
622;"T1";"C";462;0,05;1,40;2,355399e-03
623;"T1";"D";462;0,03;1,60;1,852106e-03
624;"T1";"G";462;5,597015e-03;1,33;4,991731e-05
625;"T1";"I";462;1,660027e-03;1,40;5,471572e-06
626;"T1";"J";462;8,264463e-03;2,00;1,417125e-04
627;"T1";"C";463;0,10;6,87;0,01
628;"T1";"D";463;6,298111e-03;1,88;5,793402e-05
629;"T1";"J";463;0,03;3,00;3,112918e-03
630;"T1";"A";466;0,01;1,00;2,016209e-04
631;"T1";"C";466;0,11;3,13;8,410566e-03
632;"T1";"D";466;0,03;1,56;1,077739e-03
633;"T1";"J";466;0,04;2,00;3,311444e-03
634;"T1";"C";469;8,241758e-03;8,00;8,689044e-05
635;"T1";"D";469;0,07;11,37;0,01
636;"T1";"G";469;0,01;1,28;4,455841e-04
637;"T1";"H";469;3,2e-03;2,00;3,559859e-05
638;"T1";"I";472;3,984064e-03;4,25;3,201099e-04
639;"T1";"J";472;0,01;7,33;3,238584e-03
640;"T1";"I";473;0,01;3,04;1,114276e-03
641;"T1";"J";473;0,04;5,80;0,01
642;"T1";"A";475;0,07;1,25;8,114561e-03
643;"T1";"D";475;2,79916e-03;1,50;2,049875e-05
644;"T1";"G";475;3,731343e-03;1,50;4,310841e-05
645;"T1";"I";475;6,640106e-04;1,50;1,701083e-06
646;"T1";"A";481;0,09;1,00;0,01
647;"T1";"A";489;0,03;1,00;2,882157e-04
648;"T1";"C";489;5,494505e-03;4,00;6,502353e-06
649;"T1";"D";489;0,02;2,10;2,49186e-04
650;"T1";"E";489;0,17;1,77;8,781089e-03
651;"T1";"F";489;0,35;2,00;0,02
652;"T1";"G";489;1,865672e-03;1,00;1,531139e-06
653;"T1";"A";490;0,17;1,33;6,468973e-03
654;"T1";"B";490;0,02;1,00;1,716352e-04
655;"T1";"C";490;0,21;4,11;0,01
656;"T1";"D";490;0,07;3,14;2,485757e-03
657;"T1";"E";490;0,02;1,00;2,703576e-04
658;"T1";"H";490;1,6e-03;1,00;1,660911e-06
659;"T1";"I";490;1,992032e-03;1,00;2,410867e-06
660;"T1";"J";490;0,02;1,83;3,902558e-04
661;"T1";"D";491;3,49895e-03;2,40;6,426107e-05
662;"T1";"G";491;0,03;2,76;9,535448e-03
663;"T1";"C";513;5,494505e-03;1,00;4,304716e-06
664;"T1";"D";513;0,02;3,26;1,740048e-04
665;"T1";"E";513;0,08;1,33;1,453324e-03
666;"T1";"F";513;0,21;1,66;5,245626e-03
667;"T1";"G";513;0,17;1,56;8,579546e-03
668;"T1";"H";513;0,30;1,77;0,03
669;"T1";"I";513;0,07;1,66;2,152921e-03
670;"T1";"J";513;0,02;2,33;2,330938e-04
671;"T1";"C";514;5,494505e-03;1,50;3,770687e-04
672;"T1";"D";514;4,89853e-03;1,42;5,172092e-04
673;"T1";"C";515;0,01;1,00;6,572054e-05
674;"T1";"D";515;0,05;2,72;2,5871e-03
675;"T1";"E";515;0,09;2,50;6,848161e-03
676;"T1";"F";515;0,07;1,00;2,224598e-03
677;"T1";"G";515;7,462687e-03;1,75;6,190208e-05
678;"T1";"C";518;2,747253e-03;2,00;3,780335e-05
679;"T1";"I";518;6,640106e-03;15,20;5,620278e-04
680;"T1";"J";518;0,01;4,00;3,639099e-03
681;"T1";"B";526;0,01;3,00;2,974972e-05
682;"T1";"C";526;0,33;6,84;0,01
683;"T1";"D";526;0,38;5,89;0,04
684;"T1";"E";526;0,02;1,66;1,874456e-04
685;"T1";"G";526;0,02;2,16;1,694363e-04
686;"T1";"H";526;1,6e-03;3,00;1,151551e-06
687;"T1";"I";526;3,320053e-04;1,00;4,643093e-08
688;"T1";"J";526;4,132231e-03;2,00;7,515943e-06
689;"T1";"D";529;0,01;2,85;3,74602e-04
690;"T1";"F";529;0,07;1,00;4,529715e-03
691;"T1";"G";529;0,02;3,00;9,532132e-04
692;"T1";"H";529;1,6e-03;1,00;7,709813e-06
693;"T1";"I";529;1,328021e-03;2,50;4,973798e-06
694;"T1";"J";529;8,264463e-03;2,00;2,012817e-04
695;"T1";"C";530;0,07;1,64;8,871069e-04
696;"T1";"D";530;0,01;1,44;7,91862e-05
697;"T1";"G";530;0,01;4,62;6,820937e-05
698;"T1";"H";530;0,03;1,81;5,04834e-04
699;"T1";"I";530;0,41;1,87;0,06
700;"T1";"J";530;0,30;2,09;0,03
701;"T1";"A";531;0,05;1,33;1,814894e-04
702;"T1";"C";531;0,09;2,50;5,259197e-04
703;"T1";"D";531;0,30;3,00;9,817485e-03
704;"T1";"E";531;0,35;2,13;0,01
705;"T1";"F";531;0,78;3,54;0,02
706;"T1";"G";531;0,41;2,26;0,02
707;"T1";"H";531;0,10;2,22;1,664508e-03
708;"T1";"I";531;0,01;2,15;5,886176e-05
709;"T1";"J";531;0,01;2,33;2,463473e-05
710;"T1";"D";532;2,09937e-03;1,33;3,190489e-05
711;"T1";"E";532;0,02;1,00;4,750513e-03
712;"T1";"D";536;6,997901e-04;2,00;7,020823e-06
713;"T1";"G";536;0,01;2,62;3,779745e-03
714;"T1";"D";538;2,79916e-03;6,25;7,837466e-06
715;"T1";"E";538;0,22;13,78;0,03
716;"T1";"A";546;0,49;2,36;9,246357e-03
717;"T1";"B";546;0,32;1,83;7,638534e-03
718;"T1";"C";546;0,20;2,85;1,927839e-03
719;"T1";"D";546;0,56;6,21;0,02
720;"T1";"E";546;0,63;5,65;0,02
721;"T1";"F";546;0,57;2,87;0,01
722;"T1";"G";546;0,11;2,72;1,094339e-03
723;"T1";"H";546;0,01;1,44;2,492137e-05
724;"T1";"I";546;9,296149e-03;1,32;9,725841e-06
725;"T1";"J";546;0,01;1,66;1,807298e-05
726;"T1";"D";548;2,79916e-03;1,75;6,270538e-04
727;"T1";"C";549;8,241758e-03;2,33;1,471207e-04
728;"T1";"D";549;2,79916e-03;2,25;2,928605e-05
729;"T1";"H";549;0,01;2,22;1,220561e-03
730;"T1";"I";549;0,02;3,46;3,791865e-03
731;"T1";"J";549;8,264463e-03;2,50;3,934004e-04
732;"T1";"A";550;0,03;1,50;3,161016e-03
733;"T1";"C";550;8,241758e-03;2,00;1,604583e-04
734;"T1";"D";550;4,89853e-03;1,71;9,781945e-05
735;"T1";"H";550;1,6e-03;2,00;1,643474e-05
736;"T1";"I";550;9,960159e-04;3,00;5,96389e-06
737;"T1";"D";554;2,09937e-03;5,66;4,06072e-04
738;"T1";"I";554;3,320053e-04;1,00;1,497678e-05
739;"T1";"A";556;0,01;1,00;9,337505e-04
740;"T1";"C";556;0,01;2,40;5,26652e-04
741;"T1";"D";556;4,89853e-03;2,00;1,155818e-04
742;"T1";"J";556;8,264463e-03;8,00;5,06976e-04
743;"T1";"A";557;0,07;2,00;8,821567e-03
744;"T1";"I";557;3,320053e-04;1,00;4,623238e-07
745;"T1";"I";558;1,660027e-03;2,00;5,483976e-04
746;"T1";"A";571;0,11;1,00;0,01
747;"T1";"D";571;6,997901e-04;1,00;9,243559e-07
748;"T1";"I";571;3,320053e-04;2,00;3,068296e-07
749;"T1";"A";576;0,13;3,71;1,415972e-03
750;"T1";"B";576;0,01;1,00;1,552582e-05
751;"T1";"C";576;0,03;1,63;7,888541e-05
752;"T1";"D";576;0,22;3,86;7,758114e-03
753;"T1";"E";576;0,34;4,66;0,01
754;"T1";"F";576;0,71;3,90;0,03
755;"T1";"G";576;0,03;2,05;1,774652e-04
756;"T1";"H";576;1,6e-03;1,00;6,009726e-07
757;"T1";"I";576;2,988048e-03;2,66;1,962745e-06
758;"T1";"A";579;0,03;1,50;8,406979e-05
759;"T1";"C";579;0,03;1,27;5,737441e-05
760;"T1";"D";579;0,40;2,73;0,01
761;"T1";"E";579;0,65;2,83;0,03
762;"T1";"F";579;0,85;3,41;0,03
763;"T1";"G";579;0,07;1,97;7,878355e-04
764;"T1";"H";579;1,6e-03;1,00;4,370953e-07
765;"T1";"I";579;1,328021e-03;1,25;2,819814e-07
766;"T1";"A";582;0,23;6,25;3,305319e-03
767;"T1";"B";582;0,04;3,00;1,97318e-04
768;"T1";"C";582;0,16;2,38;1,802635e-03
769;"T1";"D";582;0,57;13,32;0,03
770;"T1";"E";582;0,47;7,93;0,02
771;"T1";"F";582;0,21;4,00;2,524158e-03
772;"T1";"G";582;0,16;5,87;4,039156e-03
773;"T1";"H";582;6,4e-03;2,00;7,637777e-06
774;"T1";"I";582;4,316069e-03;2,07;3,252805e-06
775;"T1";"J";582;0,01;2,33;2,804077e-05
776;"T1";"C";584;0,14;6,27;0,01
777;"T1";"D";584;0,01;2,00;4,06383e-04
778;"T1";"E";584;9,615385e-03;1,00;7,717964e-05
779;"T1";"I";584;9,960159e-04;1,00;1,548531e-06
780;"T1";"J";584;0,04;3,40;2,785182e-03
781;"T1";"B";585;0,02;7,00;5,608659e-04
782;"T1";"C";585;0,10;10,20;8,955403e-03
783;"T1";"D";585;0,01;3,36;2,379977e-04
784;"T1";"I";585;3,320053e-04;1,00;2,188384e-07
785;"T1";"J";585;0,02;10,66;1,27527e-03
786;"T1";"D";589;5,598321e-03;1,12;1,254108e-03
787;"T1";"A";598;0,03;2,00;6,466343e-05
788;"T1";"C";598;0,03;1,35;7,148381e-05
789;"T1";"D";598;0,27;12,06;6,275284e-03
790;"T1";"E";598;0,65;27,17;0,02
791;"T1";"F";598;1,00;41,64;0,03
792;"T1";"G";598;0,44;8,97;0,01
793;"T1";"H";598;0,19;5,39;4,841249e-03
794;"T1";"I";598;0,04;3,41;2,850068e-04
795;"T1";"D";605;3,49895e-03;20,20;5,112266e-04
796;"T1";"G";605;1,865672e-03;2,00;1,720157e-04
797;"T1";"A";607;0,01;1,00;7,037424e-05
798;"T1";"B";607;0,10;1,00;3,781026e-03
799;"T1";"C";607;0,01;2,16;5,715695e-05
800;"T1";"D";607;0,22;2,28;0,01
801;"T1";"E";607;0,21;2,09;0,01
802;"T1";"G";607;0,04;2,08;7,910909e-04
803;"T1";"H";607;1,6e-03;2,00;1,463558e-06
804;"T1";"I";607;3,320053e-04;1,00;5,901116e-08
805;"T1";"D";610;1,39958e-03;1,50;3,605069e-05
806;"T1";"I";610;6,640106e-03;1,10;1,196662e-03
807;"T1";"J";610;4,132231e-03;1,00;4,842701e-04
808;"T1";"H";617;4,8e-03;2,33;9,253229e-04
809;"T1";"I";617;3,984064e-03;2,25;5,969495e-04
810;"T1";"A";618;0,01;2,00;6,351088e-04
811;"T1";"D";618;3,49895e-03;1,60;4,010981e-05
812;"T1";"H";618;0,01;3,90;1,598195e-03
813;"T1";"I";618;0,01;2,23;1,126897e-03
814;"T1";"J";618;0,01;2,00;7,758668e-04
815;"T1";"I";621;2,324037e-03;2,42;7,677566e-04
816;"T1";"D";624;2,79916e-03;3,00;1,412392e-04
817;"T1";"I";624;9,628154e-03;1,41;2,464276e-03
818;"T1";"A";625;0,05;1,33;3,295242e-03
819;"T1";"C";625;2,747253e-03;1,00;8,260335e-06
820;"T1";"D";625;6,997901e-04;1,00;9,249266e-07
821;"T1";"G";625;1,865672e-03;2,00;7,780398e-06
822;"T1";"H";625;0,01;3,00;1,096487e-03
823;"T1";"I";625;0,01;2,45;5,943888e-04
824;"T1";"J";625;0,02;2,00;1,242457e-03
825;"T1";"A";629;0,13;1,85;0,01
826;"T1";"D";629;1,39958e-03;1,00;3,164744e-06
827;"T1";"A";631;0,39;6,15;0,01
828;"T1";"C";631;0,20;10,26;4,599855e-03
829;"T1";"D";631;0,17;6,48;5,573225e-03
830;"T1";"E";631;0,01;1,00;5,310921e-05
831;"T1";"G";631;0,04;3,12;4,320596e-04
832;"T1";"H";631;0,06;10,04;1,357367e-03
833;"T1";"I";631;0,08;6,55;1,985565e-03
834;"T1";"J";631;0,23;5,38;0,01
835;"T1";"C";632;0,04;6,53;2,680724e-04
836;"T1";"D";632;0,05;5,21;8,970298e-04
837;"T1";"E";632;0,03;2,25;3,178209e-04
838;"T1";"G";632;0,13;7,30;5,980251e-03
839;"T1";"H";632;0,38;11,15;0,06
840;"T1";"I";632;0,06;7,25;1,532015e-03
841;"T1";"J";632;0,10;5,24;4,480157e-03
842;"T1";"C";638;0,01;2,50;9,30144e-04
843;"T1";"D";638;1,39958e-03;3,00;2,603753e-05
844;"T1";"I";638;3,320053e-04;2,00;2,160716e-06
845;"T1";"J";638;4,132231e-03;2,00;3,49763e-04
846;"T1";"A";639;0,01;1,00;6,531438e-05
847;"T1";"B";639;0,08;6,62;2,245871e-03
848;"T1";"C";639;0,31;2,80;0,01
849;"T1";"D";639;0,14;2,82;7,276288e-03
850;"T1";"E";639;0,06;1,85;1,20379e-03
851;"T1";"G";639;0,02;1,50;1,998611e-04
852;"T1";"H";639;1,6e-03;2,00;1,358329e-06
853;"T1";"I";639;4,98008e-03;2,06;1,232287e-05
854;"T1";"J";639;8,264463e-03;2,00;3,546217e-05
855;"T1";"C";641;0,02;5,60;1,515129e-03
856;"T1";"J";641;0,03;9,00;7,383774e-03
857;"T1";"D";645;4,19874e-03;2,00;6,51218e-04
858;"T1";"G";645;1,865672e-03;3,00;1,521663e-04
859;"T1";"C";646;2,747253e-03;1,00;1,286991e-04
860;"T1";"D";646;1,39958e-03;1,50;5,764279e-05
861;"T1";"G";646;1,865672e-03;1,00;1,212215e-04
862;"T1";"H";646;1,6e-03;1,00;1,186366e-04
863;"T1";"C";647;0,01;1,25;5,697236e-04
864;"T1";"D";647;9,797061e-03;1,64;7,814656e-04
865;"T1";"H";647;1,6e-03;1,00;3,28237e-05
866;"T1";"I";647;9,960159e-04;1,66;1,191117e-05
867;"T1";"J";647;4,132231e-03;1,00;2,142337e-04
868;"T1";"A";649;0,01;2,00;3,189831e-04
869;"T1";"C";649;8,241758e-03;1,66;6,476838e-05
870;"T1";"D";649;0,01;1,66;1,813062e-04
871;"T1";"F";649;0,07;1,00;3,897543e-03
872;"T1";"G";649;3,731343e-03;1,50;2,711344e-05
873;"T1";"H";649;6,4e-03;1,75;1,061412e-04
874;"T1";"I";649;7,968127e-03;1,54;1,540674e-04
875;"T1";"J";649;8,264463e-03;3,50;1,731906e-04
876;"T1";"D";650;2,09937e-03;1,33;2,556828e-05
877;"T1";"G";650;3,731343e-03;2,00;9,559024e-05
878;"T1";"H";650;0,02;2,44;7,577706e-03
879;"T1";"I";650;3,984064e-03;2,00;1,357937e-04
880;"T1";"A";651;0,01;1,00;1,218272e-03
881;"T1";"C";651;8,241758e-03;1,33;2,473658e-04
882;"T1";"D";651;5,598321e-03;1,75;1,969639e-04
883;"T1";"G";651;1,865672e-03;1,00;2,588816e-05
884;"T1";"I";651;3,320053e-04;2,00;1,021562e-06
885;"T1";"A";654;0,07;1,00;7,747395e-03
886;"T1";"I";654;2,988048e-03;1,11;3,288828e-05
887;"T1";"J";654;8,264463e-03;2,50;2,62901e-04
888;"T1";"C";658;0,01;1,50;2,973695e-05
889;"T1";"D";658;0,01;1,33;1,517098e-04
890;"T1";"E";658;0,01;1,50;1,239451e-04
891;"T1";"F";658;0,21;1,00;9,059189e-03
892;"T1";"G";658;0,03;1,75;7,002298e-04
893;"T1";"H";658;0,07;1,35;3,947319e-03
894;"T1";"I";658;0,12;1,39;9,766068e-03
895;"T1";"J";658;0,02;1,16;4,025526e-04
896;"T1";"D";660;0,01;10,18;2,553522e-03
897;"T1";"G";660;1,865672e-03;3,00;4,438015e-05
898;"T1";"H";660;3,2e-03;1,00;1,737352e-04
899;"T1";"I";660;3,320053e-04;4,00;1,751266e-06
900;"T1";"D";661;6,298111e-03;5,44;7,226289e-05
901;"T1";"E";661;0,02;2,33;1,195518e-03
902;"T1";"F";661;0,07;1,00;4,315102e-03
903;"T1";"G";661;9,328358e-03;12,80;1,876138e-04
904;"T1";"H";661;6,4e-03;3,75;1,175125e-04
905;"T1";"I";661;6,640106e-04;4,50;1,184536e-06
906;"T1";"B";665;0,18;3,61;8,471289e-03
907;"T1";"C";665;0,54;3,38;0,04
908;"T1";"D";665;0,09;1,65;2,207398e-03
909;"T1";"E";665;9,615385e-03;1,00;1,830435e-05
910;"T1";"G";665;1,865672e-03;1,00;1,034107e-06
911;"T1";"I";665;3,320053e-03;1,30;4,080647e-06
912;"T1";"J";665;0,04;2,41;9,511906e-04
913;"T1";"A";670;0,01;2,00;6,184431e-04
914;"T1";"C";670;0,01;4,75;2,232403e-04
915;"T1";"D";670;2,09937e-03;1,66;1,406063e-05
916;"T1";"I";670;3,320053e-04;2,00;5,185853e-07
917;"T1";"J";670;0,03;2,22;6,799567e-03
918;"T1";"C";675;5,494505e-03;1,50;2,492662e-04
919;"T1";"D";675;3,49895e-03;1,80;1,744428e-04
920;"T1";"H";675;1,6e-03;2,00;5,744427e-05
921;"T1";"I";675;9,960159e-04;2,33;2,084556e-05
922;"T1";"J";675;4,132231e-03;4,00;3,749273e-04
923;"T1";"C";679;0,02;2,70;6,657283e-04
924;"T1";"D";679;7,697691e-03;1,72;9,019697e-05
925;"T1";"G";679;7,462687e-03;1,75;1,003278e-04
926;"T1";"H";679;0,01;1,33;4,970789e-04
927;"T1";"I";679;0,01;1,71;3,031103e-04
928;"T1";"J";679;0,07;1,94;0,01
929;"T1";"C";680;0,43;3,40;0,01
930;"T1";"D";680;0,09;2,60;1,484909e-03
931;"T1";"E";680;9,615385e-03;1,00;1,268923e-05
932;"T1";"G";680;0,07;2,87;1,205075e-03
933;"T1";"H";680;0,13;2,36;4,833279e-03
934;"T1";"I";680;0,08;1,99;1,897621e-03
935;"T1";"J";680;0,45;4,97;0,05
936;"T1";"A";684;0,01;1,00;1,191038e-03
937;"T1";"C";684;0,01;1,50;4,299305e-04
938;"T1";"D";684;1,39958e-03;1,50;1,203505e-05
939;"T1";"I";684;3,320053e-04;1,00;9,98725e-07
940;"T1";"J";684;4,132231e-03;1,00;1,616672e-04
941;"T1";"I";687;7,968127e-03;1,83;2,632308e-03
942;"T1";"C";690;5,494505e-03;20,00;1,552645e-04
943;"T1";"D";690;2,09937e-03;2,00;3,911689e-05
944;"T1";"G";690;1,865672e-03;8,00;3,656086e-05
945;"T1";"H";690;3,2e-03;1,50;1,43125e-04
946;"T1";"I";690;4,316069e-03;1,53;2,438184e-04
947;"T1";"J";690;8,264463e-03;1,00;9,341485e-04
948;"T1";"A";700;0,01;1,00;4,967102e-04
949;"T1";"D";700;0,02;2,56;1,717786e-03
950;"T1";"E";700;0,03;2,00;2,989295e-03
951;"T1";"G";700;1,865672e-03;2,00;1,055505e-05
952;"T1";"H";700;1,6e-03;1,00;1,032998e-05
953;"T1";"C";702;0,02;4,25;5,304693e-05
954;"T1";"D";702;0,30;19,06;0,01
955;"T1";"E";702;0,01;4,50;5,527555e-05
956;"T1";"F";702;0,07;10,00;4,48901e-04
957;"T1";"G";702;0,63;16,77;0,09
958;"T1";"H";702;0,11;4,55;3,960852e-03
959;"T1";"I";702;5,64409e-03;3,11;8,903191e-06
960;"T1";"C";708;0,01;5,75;1,805942e-04
961;"T1";"D";708;0,03;1,49;3,287258e-03
962;"T1";"E";708;0,03;2,00;3,010903e-03
963;"T1";"I";708;1,660027e-03;1,20;1,048797e-05
964;"T1";"A";715;0,01;1,00;1,722834e-03
965;"T1";"D";715;5,598321e-03;1,87;2,785389e-04
966;"T1";"C";723;0,06;7,04;7,343541e-03
967;"T1";"J";723;4,132231e-03;3,00;9,128592e-05
968;"T1";"A";736;0,15;1,50;0,01
969;"T1";"D";736;3,49895e-03;1,60;1,703168e-05
970;"T1";"I";736;6,640106e-04;1,50;9,045557e-07
971;"T1";"D";745;6,997901e-04;1,00;1,465018e-05
972;"T1";"I";745;2,656042e-03;1,75;3,112297e-04
973;"T1";"J";745;4,132231e-03;3,00;7,871855e-04
974;"T1";"C";750;0,01;1,00;6,782079e-05
975;"T1";"D";750;0,07;2,03;5,035318e-03
976;"T1";"E";750;0,06;2,57;3,462835e-03
977;"T1";"F";750;0,07;3,00;2,29569e-03
978;"T1";"G";750;9,328358e-03;1,80;9,981298e-05
979;"T1";"D";756;6,298111e-03;6,00;1,340221e-03
980;"T1";"I";756;3,320053e-04;2,00;5,492239e-06
981;"T1";"C";759;0,21;2,27;2,727833e-03
982;"T1";"D";759;0,17;1,98;3,058816e-03
983;"T1";"E";759;0,02;1,66;6,558417e-05
984;"T1";"F";759;0,28;1,75;3,787512e-03
985;"T1";"G";759;0,44;4,06;0,02
986;"T1";"H";759;0,55;6,52;0,04
987;"T1";"I";759;0,22;4,13;7,756885e-03
988;"T1";"J";759;0,30;3,36;0,01
989;"T1";"F";760;0,21;1,66;0,02
990;"T1";"G";760;1,865672e-03;2,00;4,224972e-06
991;"T1";"H";760;1,6e-03;2,00;4,134881e-06
992;"T1";"I";760;6,640106e-04;1,00;6,668794e-07
993;"T1";"C";763;0,02;2,10;2,114571e-03
994;"T1";"D";763;4,19874e-03;2,16;8,52382e-05
